"","X","drg_definition","id.x","name","address","city","state","zip","hospital_referral_region_hrr_description","total_discharges","average_covered_charges","average_total_payments","average_medicare_payments","county","ny_metro"
"8302",125473,"331 - Major Small & Large Bowel Procedures W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",51,102583.04,20257.29,17390.47,"New York","Y"
"8303",125474,"336 - Peritoneal Adhesiolysis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,125093.08,28074.38,25523.38,"New York","Y"
"8304",125475,"351 - Inguinal & Femoral Hernia Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,88441.15,18557.77,16259.62,"New York","Y"
"8305",125476,"354 - Hernia Procedures Except Inguinal & Femoral W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",20,86826.1,21345.75,16127.7,"New York","Y"
"8306",125477,"355 - Hernia Procedures Except Inguinal & Femoral W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",17,81531.35,15511.65,13637.12,"New York","Y"
"8307",125478,"356 - Other Digestive System O.r. Procedures W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,286756.91,52595.09,48862.36,"New York","Y"
"8308",125479,"357 - Other Digestive System O.r. Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,124206.82,25242,22751.09,"New York","Y"
"8309",125480,"371 - Major Gastrointestinal Disorders & Peritoneal Infections W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",25,89219.28,21349.44,18528.08,"New York","Y"
"8310",125481,"372 - Major Gastrointestinal Disorders & Peritoneal Infections W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",40,50868.28,13727.88,11240.58,"New York","Y"
"8311",125482,"373 - Major Gastrointestinal Disorders & Peritoneal Infections W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,40880.09,10548.55,8237.27,"New York","Y"
"8312",125483,"374 - Digestive Malignancy W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,116952.63,27208.23,21733.43,"New York","Y"
"8313",125484,"375 - Digestive Malignancy W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",43,72062.74,16566.21,12111.58,"New York","Y"
"8314",125485,"377 - G.i. Hemorrhage W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",90,100132.51,23261.4,20987.8,"New York","Y"
"8315",125486,"378 - G.i. Hemorrhage W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",191,63975.54,13704.9,11057.68,"New York","Y"
"8316",125487,"379 - G.i. Hemorrhage W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",22,36632.41,9676.14,6975.59,"New York","Y"
"8317",125488,"388 - G.i. Obstruction W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",28,88942.25,22732.39,16780.96,"New York","Y"
"8318",125489,"389 - G.i. Obstruction W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",61,60199.28,11554.25,8951.18,"New York","Y"
"8319",125490,"390 - G.i. Obstruction W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",32,37968.06,8522.5,6210.88,"New York","Y"
"8320",125491,"391 - Esophagitis, Gastroent & Misc Digest Disorders W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",49,88017.45,17975.53,15406.8,"New York","Y"
"8321",125492,"392 - Esophagitis, Gastroent & Misc Digest Disorders W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",167,42259.24,10277.8,8213.13,"New York","Y"
"8322",125493,"393 - Other Digestive System Diagnoses W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",53,105371.25,23913.74,20095.4,"New York","Y"
"8323",125494,"394 - Other Digestive System Diagnoses W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",60,64416.87,12817.68,10272.17,"New York","Y"
"8324",125495,"395 - Other Digestive System Diagnoses W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",28,41062.18,9078.93,7303.36,"New York","Y"
"8325",125496,"406 - Pancreas, Liver & Shunt Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,183538.15,33545.31,30132,"New York","Y"
"8326",125497,"417 - Laparoscopic Cholecystectomy W/O C.d.e. W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,193747.27,38473.45,34740,"New York","Y"
"8327",125498,"418 - Laparoscopic Cholecystectomy W/O C.d.e. W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",27,99283.56,21232.44,18896.81,"New York","Y"
"8328",125499,"419 - Laparoscopic Cholecystectomy W/O C.d.e. W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",15,76481.2,15269,13759.47,"New York","Y"
"8329",125500,"432 - Cirrhosis & Alcoholic Hepatitis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",20,125161.5,25348.55,22075.3,"New York","Y"
"8330",125501,"435 - Malignancy Of Hepatobiliary System Or Pancreas W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,97744.03,23842.47,19361.23,"New York","Y"
"8331",125502,"436 - Malignancy Of Hepatobiliary System Or Pancreas W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",24,57238.5,15312,11454.25,"New York","Y"
"8332",125503,"438 - Disorders Of Pancreas Except Malignancy W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,137925.33,25598.89,20100.22,"New York","Y"
"8333",125504,"439 - Disorders Of Pancreas Except Malignancy W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",23,55262.91,11737.26,9680.04,"New York","Y"
"8334",125505,"441 - Disorders Of Liver Except Malig,Cirr,Alc Hepa W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",26,122344.58,25696.5,20789.65,"New York","Y"
"8335",125506,"442 - Disorders Of Liver Except Malig,Cirr,Alc Hepa W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",19,76531,15081.47,13058,"New York","Y"
"8336",125507,"444 - Disorders Of The Biliary Tract W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",41,98743.66,21996.59,18997.61,"New York","Y"
"8337",125508,"445 - Disorders Of The Biliary Tract W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",41,71632.15,13873.41,10576.83,"New York","Y"
"8338",125509,"446 - Disorders Of The Biliary Tract W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",14,55027.93,10345.07,8339.57,"New York","Y"
"8339",125510,"454 - Combined Anterior/Posterior Spinal Fusion W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",27,489049.04,133537.96,82430.96,"New York","Y"
"8340",125511,"455 - Combined Anterior/Posterior Spinal Fusion W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",25,334523.08,74510.04,72086.36,"New York","Y"
"8341",125512,"456 - Spinal Fus Exc Cerv W Spinal Curv/Malig/Infec Or Ext Fus W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,715882.15,140668.69,135906.54,"New York","Y"
"8342",125513,"457 - Spinal Fus Exc Cerv W Spinal Curv/Malig/Infec Or Ext Fus W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",39,600432.69,139893.33,100096.95,"New York","Y"
"8343",125514,"459 - Spinal Fusion Except Cervical W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",17,343103.18,79092.29,75300.24,"New York","Y"
"8344",125515,"460 - Spinal Fusion Except Cervical W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",228,242346.07,53061.09,44088.97,"New York","Y"
"8345",125516,"462 - Bilateral Or Multiple Major Joint Procs Of Lower Extremity W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",29,198991.24,42575.28,34292.86,"New York","Y"
"8346",125517,"463 - Wnd Debrid & Skn Grft Exc Hand, For Musculo-Conn Tiss Dis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",16,228862.19,61137.75,56273.19,"New York","Y"
"8347",125518,"464 - Wnd Debrid & Skn Grft Exc Hand, For Musculo-Conn Tiss Dis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",33,173839.88,37727.7,32885.67,"New York","Y"
"8348",125519,"465 - Wnd Debrid & Skn Grft Exc Hand, For Musculo-Conn Tiss Dis W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,98464.15,22128.92,19935,"New York","Y"
"8349",125520,"467 - Revision Of Hip Or Knee Replacement W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",80,217311.05,43701.96,39374.11,"New York","Y"
"8350",125521,"468 - Revision Of Hip Or Knee Replacement W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",77,167124.78,33690.71,28393.61,"New York","Y"
"8351",125522,"469 - Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extrem",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",41,203197.32,38933.22,35447.54,"New York","Y"
"8352",125523,"470 - Major Joint Replacement Or Reattachment Of Lower Extremity W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",1400,130292.56,25621.53,19750.88,"New York","Y"
"8353",125524,"472 - Cervical Spinal Fusion W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",54,222363.81,39486.56,33023.67,"New York","Y"
"8354",125525,"473 - Cervical Spinal Fusion W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",44,161935.3,29368.3,25535.48,"New York","Y"
"8355",125526,"480 - Hip & Femur Procedures Except Major Joint W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",53,211910.64,40094.7,36189.25,"New York","Y"
"8356",125527,"481 - Hip & Femur Procedures Except Major Joint W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",141,132022.15,25248.3,21359.12,"New York","Y"
"8357",125528,"482 - Hip & Femur Procedures Except Major Joint W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,96062.17,20325.6,16142.53,"New York","Y"
"8358",125529,"483 - Major Joint/Limb Reattachment Procedure Of Upper Extremities",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",155,141724.72,30028.59,23661.81,"New York","Y"
"8359",125530,"486 - Knee Procedures W Pdx Of Infection W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,106362.17,25272.67,22625.83,"New York","Y"
"8360",125531,"493 - Lower Extrem & Humer Proc Except Hip,Foot,Femur W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",19,139782.79,27097.58,21913.74,"New York","Y"
"8361",125532,"494 - Lower Extrem & Humer Proc Except Hip,Foot,Femur W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,116374.25,24557.83,15643.08,"New York","Y"
"8362",125533,"515 - Other Musculoskelet Sys & Conn Tiss O.r. Proc W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,208377.91,44602.64,40748.64,"New York","Y"
"8363",125534,"516 - Other Musculoskelet Sys & Conn Tiss O.r. Proc W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",37,113214.03,24569.95,20062.54,"New York","Y"
"8364",125535,"517 - Other Musculoskelet Sys & Conn Tiss O.r. Proc W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,87278.33,21584.4,18243.87,"New York","Y"
"8365",125536,"519 - Back & Neck Proc Exc Spinal Fusion W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",44,104598.11,23067.3,16717.82,"New York","Y"
"8366",125537,"520 - Back & Neck Proc Exc Spinal Fusion W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",42,70885.9,15743.93,12540,"New York","Y"
"8367",125538,"535 - Fractures Of Hip & Pelvis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",14,80630,15815.93,13063.21,"New York","Y"
"8368",125539,"536 - Fractures Of Hip & Pelvis W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",33,43201.3,9903.73,7514.79,"New York","Y"
"8369",125540,"540 - Osteomyelitis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,73635.58,16815.92,14005.33,"New York","Y"
"8370",125541,"542 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,125645.46,26190.92,22172.15,"New York","Y"
"8371",125542,"543 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",31,74819.39,16204.9,12098.23,"New York","Y"
"8372",125543,"544 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",17,48171.59,10110.65,7961.24,"New York","Y"
"8373",125544,"545 - Connective Tissue Disorders W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",15,79466.07,25149.2,22740.8,"New York","Y"
"8374",125545,"551 - Medical Back Problems W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",24,75649.58,18037.04,15573.88,"New York","Y"
"8375",125546,"552 - Medical Back Problems W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",52,58587.21,12304.81,9966.73,"New York","Y"
"8376",125547,"554 - Bone Diseases & Arthropathies W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",34,36225.91,10097.82,7875.62,"New York","Y"
"8377",125548,"563 - Fx, Sprn, Strn & Disl Except Femur, Hip, Pelvis & Thigh W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",35,42470.94,10567.69,8369.46,"New York","Y"
"8378",125549,"571 - Skin Debridement W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,77978.91,17554.82,14933.91,"New York","Y"
"8379",125550,"580 - Other Skin, Subcut Tiss & Breast Proc W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",23,79108.7,19575.39,17350.87,"New York","Y"
"8380",125551,"581 - Other Skin, Subcut Tiss & Breast Proc W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,77206.08,15495.54,13627.15,"New York","Y"
"8381",125552,"596 - Major Skin Disorders W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,31611.45,12527.64,10363.82,"New York","Y"
"8382",125553,"602 - Cellulitis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",25,82116.76,20526.52,17522.6,"New York","Y"
"8383",125554,"603 - Cellulitis W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",127,40806.08,11208.79,8674.94,"New York","Y"
"8384",125555,"605 - Trauma To The Skin, Subcut Tiss & Breast W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",21,37577.52,11327.95,8424.33,"New York","Y"
"8385",125556,"621 - O.r. Procedures For Obesity W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",40,93383.48,20114.5,15285.05,"New York","Y"
"8386",125557,"623 - Skin Grafts & Wound Debrid For Endoc, Nutrit & Metab Dis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",14,98174.5,22455.79,19122.93,"New York","Y"
"8387",125558,"637 - Diabetes W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",24,86211.46,17649.75,15174.79,"New York","Y"
"8388",125559,"638 - Diabetes W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",75,57740.11,11259.43,8632.17,"New York","Y"
"8389",125560,"639 - Diabetes W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",14,34670.21,8943.93,6154.64,"New York","Y"
"8390",125561,"640 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",103,63149.5,15135.52,12807.85,"New York","Y"
"8391",125562,"641 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",114,37466.77,9842.93,7804.18,"New York","Y"
"8392",125563,"643 - Endocrine Disorders W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",22,83981.68,19746.45,16587.82,"New York","Y"
"8393",125564,"644 - Endocrine Disorders W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",33,58538.85,13351.7,10985.36,"New York","Y"
"8394",125565,"652 - Kidney Transplant",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",76,780921.39,67926.16,61105.99,"New York","Y"
"8395",125566,"654 - Major Bladder Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,191436.83,35557.58,32797.42,"New York","Y"
"8396",125567,"657 - Kidney & Ureter Procedures For Neoplasm W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",22,141215.41,28576.32,20670.41,"New York","Y"
"8397",125568,"658 - Kidney & Ureter Procedures For Neoplasm W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",30,124242.53,19874.3,15153.63,"New York","Y"
"8398",125569,"660 - Kidney & Ureter Procedures For Non-Neoplasm W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",16,114666.94,21843.56,20037.31,"New York","Y"
"8399",125570,"669 - Transurethral Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",23,68862.13,16516.61,13541.57,"New York","Y"
"8400",125571,"673 - Other Kidney & Urinary Tract Procedures W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,174474.28,46816.28,39410.83,"New York","Y"
"8401",125572,"674 - Other Kidney & Urinary Tract Procedures W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,142908.91,29858.64,26576.18,"New York","Y"
"8402",125573,"682 - Renal Failure W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",159,89634.25,20245.4,17393.55,"New York","Y"
"8403",125574,"683 - Renal Failure W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",162,50644.15,12347.66,9859.37,"New York","Y"
"8404",125575,"684 - Renal Failure W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",22,36182.73,8408.18,6687.14,"New York","Y"
"8405",125576,"689 - Kidney & Urinary Tract Infections W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",92,71054.79,15481.46,12927.71,"New York","Y"
"8406",125577,"690 - Kidney & Urinary Tract Infections W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",143,45668.17,10729.29,8526.23,"New York","Y"
"8407",125578,"694 - Urinary Stones W/O Esw Lithotripsy W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",29,39038.48,10273.79,7479.1,"New York","Y"
"8408",125579,"698 - Other Kidney & Urinary Tract Diagnoses W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",111,105633.7,23972.95,19741.8,"New York","Y"
"8409",125580,"699 - Other Kidney & Urinary Tract Diagnoses W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",61,56937.9,13841.9,12014.77,"New York","Y"
"8410",125581,"700 - Other Kidney & Urinary Tract Diagnoses W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,25337.83,9470.67,8118.17,"New York","Y"
"8411",125582,"707 - Major Male Pelvic Procedures W Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",24,128183.62,25809.12,17019.25,"New York","Y"
"8412",125583,"708 - Major Male Pelvic Procedures W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",49,120187.63,18130.31,12868.65,"New York","Y"
"8413",125584,"713 - Transurethral Prostatectomy W Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,68360,19986.33,15888.17,"New York","Y"
"8414",125585,"740 - Uterine,Adnexa Proc For Non-Ovarian/Adnexal Malig W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,140638.67,24491.08,16177.33,"New York","Y"
"8415",125586,"743 - Uterine & Adnexa Proc For Non-Malignancy W/O Cc/Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",18,89795.72,15626.5,10258.72,"New York","Y"
"8416",125587,"808 - Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",13,126425,34014.31,25273.23,"New York","Y"
"8417",125588,"809 - Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",23,74368.48,15844.83,14083.22,"New York","Y"
"8418",125589,"811 - Red Blood Cell Disorders W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",28,85377.79,21563.36,19177.86,"New York","Y"
"8419",125590,"812 - Red Blood Cell Disorders W/O Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",77,47738.83,11933.12,9331.77,"New York","Y"
"8420",125591,"813 - Coagulation Disorders",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",25,124579.12,32219.92,20883.68,"New York","Y"
"8421",125592,"834 - Acute Leukemia W/O Major O.r. Procedure W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",12,202401.08,75356,71320.83,"New York","Y"
"8422",125593,"840 - Lymphoma & Non-Acute Leukemia W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",21,141327.67,37631.57,34306.67,"New York","Y"
"8423",125594,"841 - Lymphoma & Non-Acute Leukemia W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",20,84660.05,21225.4,17016.55,"New York","Y"
"8424",125595,"846 - Chemotherapy W/O Acute Leukemia As Secondary Diagnosis W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",11,81910.82,30570,24495.18,"New York","Y"
"8425",125596,"847 - Chemotherapy W/O Acute Leukemia As Secondary Diagnosis W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",40,54627.6,15972.32,13689.42,"New York","Y"
"8426",125597,"853 - Infectious & Parasitic Diseases W O.r. Procedure W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",93,336831.41,75990.33,65876.98,"New York","Y"
"8427",125598,"854 - Infectious & Parasitic Diseases W O.r. Procedure W Cc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",21,146525.14,30217.62,26382.29,"New York","Y"
"8428",125599,"856 - Postoperative Or Post-Traumatic Infections W O.r. Proc W Mcc",330214,"Nyu Langone Hospitals","550 FIRST AVENUE","New York","NY",10016,"NY - Manhattan",23,167342.52,44544.52,37189.96,"New York","Y"
