id,name,address,city,state,zip,telephone,type,status,population,county,country,lat,long,naics_code,naics_desc,source,sourcedate,val_date,website,alt_name,owner,beds,trauma,helipad,overall_type
9756431,Riverwood Healthcare Center,200 Bunker Hill Drive,Aitkin,MN,56431,(218) 927-2121,Critical Access,open,25,Aitkin,USA,46.5297116720001,-93.698445524,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.riverwoodhealthcare.com,NA,Non-Profit,25,LEVEL III,Y,hospital
4458601,St Joseph's Hospital & Health Center,30 West 7th St,Dickinson,ND,58601,(701) 456-4000,Critical Access,closed,25,Stark,USA,46.8864389720001,-102.7858878,622110,General Medical And Surgical Hospitals,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,2012-08-02T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.stjoeshospital.org/,NA,Non-Profit,25,LEVEL IV,N,hospital
16637604,Franklin Woods Community Hospital,300 Med Tech Parkway,Johnson City,TN,37604,(423) 302-1000,General Acute Care,open,80,Washington,USA,36.3363038320001,-82.402064466,622110,General Medical And Surgical Hospitals,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,2016-11-16T00:00:00.000Z,https://www.mountainstateshealth.com/fwch,NA,Non-Profit,80,NA,N,hospital
4355350,Hutchinson Area Health Care,1095 Highway 15 South,Hutchinson,MN,55350,(320) 234-5000,General Acute Care,open,66,Mcleod,USA,44.8758002550001,-94.373516794,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.hutchhealth.com,NA,Non-Profit,66,LEVEL IV,Y,hospital
2855387,Ridgeview Medical Center,500 Maple St S,Waconia,MN,55387,(952) 442-3187,General Acute Care,open,109,Carver,USA,44.8431655150001,-93.79237948,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.ridgeviewmedical.org,NA,Non-Profit,109,NA,Y,hospital
1737388,Tennova Healthcare - Harton,1801 North Jackson Street,Tullahoma,TN,37388,(931) 393-3000,General Acute Care,open,135,Coffee,USA,35.382102924,-86.231259821,622110,General Medical And Surgical Hospitals,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,2013-09-13T00:00:00.000Z,http://www.tennovamiddle.com/locations/tennova-healthcare-harton,harton regional medical center,Proprietary,135,NA,Y,hospital
6956441,Cuyuna Regional Medical Center,320 East Main Street,Crosby,MN,56441,(218) 546-7000,Critical Access,open,50,Crow Wing,USA,46.481742733,-93.945878442,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.cuyunamed.org,NA,Government - District/Authority,50,NA,Y,hospital
2356401,Essentia Health St Josephs Med,523 North Third Street,Brainerd,MN,56401,(218) 829-2861,General Acute Care,open,162,Crow Wing,USA,46.3619172640001,-94.205888865,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.essentiahealth.org/stjosephsmedicalcenter/find-a-clinic/essentia-healthst-josephs-medical-center-brainerd-67.aspx,NA,Non-Profit,162,LEVEL III,Y,hospital
5255371,Fairview Northland Reg Hosp,911 Northland Drive,Princeton,MN,55371,(763) 389-1313,General Acute Care,open,54,Sherburne,USA,45.558520403,-93.590022204,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-11T00:00:00.000Z,www.fairview.org,NA,Non-Profit,54,LEVEL IV,Y,hospital
856303,St Cloud Hospital,1406 Sixth Avenue North,St Cloud,MN,56303,(320) 251-2700,General Acute Care,open,485,Stearns,USA,45.5746605890001,-94.1690911269999,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.centracare.com,NA,Non-Profit,485,LEVEL II,Y,hospital
5356267,Stevens Community Med Center,400 East First Street,Morris,MN,56267,(320) 589-1313,Critical Access,open,54,Stevens,USA,45.5848985380001,-95.905030446,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.scmcinc.org,NA,Non-Profit,54,LEVEL IV,N,hospital
7629572,Grand Strand Regional Medical Center,809 82nd Pkwy,Myrtle Beach,SC,29572,(843) 692-1100,General Acute Care,open,301,Horry,USA,33.758439434,-78.820106779,622110,General Medical And Surgical Hospitals,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.grandstrandmed.com,NA,Proprietary,301,LEVEL III,Y,hospital
3355082,Lakeview Memorial Hospital,927 West Churchill Street,Stillwater,MN,55082,(651) 430-5330,General Acute Care,open,97,Washington,USA,45.0480924290001,-92.817560827,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.lakeviewhealth.org/,NA,Non-Profit,97,LEVEL III,N,hospital
9656520,St Francis Healthcare Campus,2400 St Francis Drive,Breckenridge,MN,56520,(218) 643-3000,Critical Access,open,25,Wilkin,USA,46.291535235,-96.5884288299999,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sfcare.org,NA,Non-Profit,25,LEVEL IV,N,hospital
9556283,Redwood Area Hospital,100 Fallwood Road,Redwood Falls,MN,56283,(507) 637-4500,Critical Access,open,25,Redwood,USA,44.5365099580001,-95.106512756,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.redwoodareahospital.org,NA,Government - Local,25,LEVEL IV,Y,hospital
604330,Riverview Psychiatric Center,250 Arsenal Street,Augusta,ME,4330,(207) 624-3900,Psychiatric,open,92,Kennebec,USA,44.299492232,-69.770607272,622210,Psychiatric And Substance Abuse Hospitals,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2019-08-13T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.state.me.us/dhhs/riverview,NA,Government - State,92,NA,N,hospital
1504915,Waldo County General Hospital,118 Northport Avenue,Belfast,ME,4915,(207) 338-2500,Critical Access,open,25,Waldo,USA,44.4124914670001,-68.993950416,622110,General Medical And Surgical Hospitals,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2019-08-13T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.wchi.com,NA,Non-Profit,25,TRAUMA SYSTEM HOSPITAL,Y,hospital
12055307,Ridgeview Sibley Medical Center,601 West Chandler,Arlington,MN,55307,(507) 964-2271,Critical Access,open,20,Sibley,USA,44.6106739420001,-94.085237531,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sibleymedical.org,sibley medical center,Non-Profit,20,LEVEL IV,Y,hospital
413790,Uhs Binghamton General Hospital,10 42 Mitchell Avenue,Binghamton,NY,13790,(607) 762-2200,General Acute Care,open,220,Broome,USA,42.0863155530001,-75.914443798,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.uhs.net/?id=212&sid=1,united health services hospitals inc-wilson medical center and binghamton general hospital,Non-Profit,220,NA,N,hospital
3104605,Maine Coast Memorial Hospital,50 Union Street,Ellsworth,ME,4605,(207) 667-5311,General Acute Care,open,64,Hancock,USA,44.5470259530001,-68.4161550319999,622110,General Medical And Surgical Hospitals,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2019-08-13T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.mainehospital.org,NA,Non-Profit,64,TRAUMA SYSTEM HOSPITAL,Y,hospital
613790,Uhs Wilson Memorial Hospital,33 57 Harrison Street,Johnson City,NY,13790,(607) 763-6000,General Acute Care,open,280,Broome,USA,42.114199392,-75.95852351,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-12T00:00:00.000Z,http://www.uhs.net/locations/uhs-wilson-medical-center/,NA,Non-Profit,280,LEVEL II,Y,hospital
814070,Tlc Health Network,100 Memorial Dr,Gowanda,NY,14070,(716) 439-4417,Psychiatric,closed,62,Cattaraugus,USA,42.464416182,-78.943713691,622210,"Hospitals, Psychiatric (Except Convalescent)",https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-12T00:00:00.000Z,NOT AVAILABLE,NA,Non-Profit,62,NA,N,hospital
3404938,Franklin Memorial Hospital,111 Franklin Health,Farmington,ME,4938,(207) 778-6031,General Acute Care,open,65,Franklin,USA,44.6266325980001,-70.162867175,622110,General Medical And Surgical Hospitals,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2019-08-13T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.fchn.org,NA,Non-Profit,65,NA,Y,hospital
3155021,District One Hospital,200 State Avenue,Faribault,MN,55021,(507) 334-6451,General Acute Care,open,49,Rice,USA,44.288713317,-93.257853298,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,https://www.allinahealth.org/District-One-Hospital/,NA,Government - District/Authority,49,LEVEL IV,Y,hospital
2455337,Fairview Ridges Hospital,201 East Nicollet Boulevard,Burnsville,MN,55337,(952) 892-2211,General Acute Care,open,165,Dakota,USA,44.7490193190001,-93.272591936,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.fairview.org,NA,Non-Profit,165,LEVEL III,Y,hospital
12255041,Mayo Clinic Health Sys L C,500 West Grant Street,Lake City,MN,55041,(651) 345-3321,Critical Access,open,18,Goodhue,USA,44.4594309820001,-92.287764946,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://mayoclinichealthsystem.org/locations/lake-city,NA,Non-Profit,18,LEVEL IV,Y,hospital
5155033,Regina Medical Center,1175 Nininger Road,Hastings,MN,55033,(651) 404-1000,General Acute Care,open,57,Dakota,USA,44.747251728,-92.8732831199999,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,https://www.allinahealth.org/Regina-Hospital/,NA,Non-Profit,57,LEVEL IV,N,hospital
913021,Auburn Community Hospital,17 Lansing St,Auburn,NY,13021,(315) 255-7209,General Acute Care,open,99,Cayuga,USA,42.9413530910001,-76.5643682469999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.auburnhospital.org,NA,Non-Profit,99,NA,Y,hospital
297520,Asante Ashland Community Hospital,280 Maple Street,Ashland,OR,97520,NOT AVAILABLE,General Acute Care,open,41,Jackson,USA,42.2059229340001,-122.724948413,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.ashlandhospital.org,NA,Non-Profit,41,LEVEL IV,N,hospital
5797701,St Charles Medical Center  Bend,2500 Ne Neff Road,Bend,OR,97701,NOT AVAILABLE,General Acute Care,open,260,Deschutes,USA,44.067915041,-121.269134313,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.stcharleshealthcare.org,NA,Non-Profit,260,LEVEL II,Y,hospital
3497504,Providence Medford Medical Center,1111 Crater Lake Avenue,Medford,OR,97504,NOT AVAILABLE,General Acute Care,open,126,Jackson,USA,42.3396248970001,-122.862719847,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://oregon.providence.org/patients/facilities/providence-medford-medical-center/Pages/contactusindex.aspx,NA,Non-Profit,126,LEVEL III,Y,hospital
1497720,Harney District Hospital,557 W Washington Street,Burns,OR,97720,NOT AVAILABLE,Critical Access,open,22,Harney,USA,43.588207498,-119.060723589,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2013-11-11T00:00:00.000Z,www.harneydh.com,NA,Government - District/Authority,22,LEVEL IV,N,hospital
1014048,Brooks Memorial Hospital,529 Central Ave,Dunkirk,NY,14048,(716) 366-1111,General Acute Care,open,65,Chautauqua,USA,42.479945141,-79.334594602,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.brookshospital.org,NA,Non-Profit,65,NA,N,hospital
7255057,Northfield City Hospital & Nsg,2000 North Avenue,Northfield,MN,55057,(507) 646-1001,General Acute Care,open,37,Dakota,USA,44.47357736,-93.191723442,622110,General Medical And Surgical Hospitals,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.northfieldhospital.org,NA,Government - Local,37,LEVEL IV,Y,hospital
7999352,Kadlec Medical Center,888 Swift Blvd,Richland,WA,99352,(509) 946-4611,General Acute Care,open,270,Benton,USA,46.2813433760001,-119.281955983,622110,General Medical And Surgical Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.kadlec.org,lourdes medical center,Non-Profit,270,LEVEL III,Y,hospital
1097444,Curry General Hospital,94220 Fourth Street,Gold Beach,OR,97444,NOT AVAILABLE,Critical Access,open,24,Curry,USA,42.411319387,-124.418524465,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2013-11-11T00:00:00.000Z,http://www.curryhealthnetwork.com/getpage.php?name=Curry_General_Hospital&sub=Locations/CG.htm,NA,Government - District/Authority,24,LEVEL IV,N,hospital
397420,Bay Area Hospital,1775 Thompson Road,Coos Bay,OR,97420,NOT AVAILABLE,General Acute Care,open,172,Coos,USA,43.3834065080001,-124.232995297,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2013-11-11T00:00:00.000Z,www.bayareahospital.org,NA,Government - District/Authority,172,LEVEL III,Y,hospital
897423,Coquille Valley Hospital District,940 East 5th Street,Coquille,OR,97423,NOT AVAILABLE,Critical Access,open,25,Coos,USA,43.179442712,-124.179386007,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2013-11-11T00:00:00.000Z,www.cvhospital.org,NA,Government - District/Authority,25,LEVEL IV,Y,hospital
2497471,Mercy Medical Center,2700 Nw Stewart Parkway,Roseburg,OR,97471,NOT AVAILABLE,General Acute Care,open,125,Douglas,USA,43.2415621220001,-123.366711098,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.mercyrose.org,NA,Non-Profit,125,LEVEL III,Y,hospital
2783350,Minidoka Memorial Hospital,1224 8th Street,Rupert,ID,83350,(208) 436-0481,General Acute Care,open,25,Minidoka,USA,42.6203972860001,-113.686096682,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.minidokamemorial.com,NA,Government - Local,25,NA,Y,hospital
9538103,Regional Medical Center At Memphis,877 Jefferson Avenue,Memphis,TN,38103,(901) 545-7928,General Acute Care,open,631,Shelby,USA,35.1418039800001,-90.031828834,622110,General Medical And Surgical Hospitals,https://apps.health.tn.gov/FacilityListings,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.regionalonehealth.org/regional-medical-center/,regional one health,Non-Profit,631,LEVEL I,Y,hospital
1214787,Westfield Memorial Hospital,189 E Main St,Westfield,NY,14787,(716) 326-4921,General Acute Care,open,4,Chautauqua,USA,42.328698129,-79.569808768,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.wmhinc.org,NA,Non-Profit,4,NA,Y,hospital
2183702,Boise Va Medical Center,500 Fort Street,Boise,ID,83702,(208) 422-1000,Military,open,85,Ada,USA,43.6212166460001,-116.190276702,622110,General Medical And Surgical Hospitals,https://www.va.gov/directory/guide/allstate.asp,2018-09-26T00:00:00.000Z,2013-11-12T00:00:00.000Z,http://www.boise.va.gov/,NA,Government - Federal,85,NA,N,hospital
9273701,St. Mary's Regional Medical Center,305 South Fifth Street,Enid,OK,73701,(580) 233-6100,General Acute Care,open,229,Garfield,USA,36.3937529150001,-97.8712858929999,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-02-05T00:00:00.000Z,http://www.stmarysregional.com,NA,Proprietary,229,LEVEL III,N,hospital
3583338,St. Luke's Jerome,709 North Lincoln Street,Jerome,ID,83338,(208) 324-4301,General Acute Care,open,25,Jerome,USA,42.730068578,-114.51921423,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.stlukesonline.org/jerome/,NA,Non-Profit,25,NA,N,hospital
3397914,Saint Alphonsus Medical Center - Ontario,351 Sw 9th Street,Ontario,OR,97914,(541) 881-7000,General Acute Care,open,49,Malheur,USA,44.0253330190001,-116.977692011,622110,General Medical And Surgical Hospitals,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.saintalphonsus.org/ontario,NA,Non-Profit,49,LEVEL IV,Y,hospital
13623185,Doctors Diagnostic Center- Williamsburg,120 Kings Way,Williamsburg,VA,23185,(757) 645-3130,General Acute Care,closed,NA,James City,USA,37.255512821,-76.740597839,622110,General Medical And Surgical Hospitals,http://www.vdh.virginia.gov/OLC/acutecare/hospitals.htm,2016-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.riversideonline.com/facilities/outpatient-centers.cfm,NA,Non-Profit,NA,NA,N,hospital
10723901,Centra Southside Community Hospital,800 Oak Street,Farmville,VA,23901,(434) 392-8811,General Acute Care,open,116,Prince Edward,USA,37.302679545,-78.404315888,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://centrasouthside.com/,"southside community hospital, inc.",Non-Profit,116,NA,Y,hospital
2222908,University Of Virginia Medical Center,1215 Lee Street,Charlottesville,VA,22906,(434) 924-0210,General Acute Care,open,614,Charlottesville,USA,38.0313397960001,-78.498687078,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.med.virginia.edu,NA,Government - State,614,LEVEL I,Y,hospital
2322903,Uva Healthsouth Rehabilitation Hospital,515 Ray C. Hunt Drive,Charlottesville,VA,22903,(434) 244-2000,Rehabilitation,open,50,Albemarle,USA,38.0249236510001,-78.5250747859999,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.healthsystem.virginia.edu/internet/healthsouthrehab/,NA,Proprietary,50,NA,N,hospital
8774804,St. Anthony Shawnee Hospital,1102 West Macarthur Street,Shawnee,OK,74804,(405) 273-2270,General Acute Care,open,102,Pottawatomie,USA,35.3629902110001,-96.937545793,622110,General Medical And Surgical Hospitals,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,2018-08-10T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.stanthonyshawnee.com,NA,Non-Profit,102,LEVEL IV,Y,hospital
1322408,Spotsylvania Regional Medical Center,4600 Spotsylvania Parkway,Fredericksburg,VA,22408,(540) 498-4000,General Acute Care,open,100,Spotsylvania,USA,38.21751607,-77.4959513589999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.spotsrmc.com/,NA,Proprietary,100,NA,Y,hospital
6924333,Twin County Regional Hospital,200 Hospital Drive,Galax,VA,24333,(276) 236-8180,General Acute Care,open,141,Galax,USA,36.670661974,-80.923928695,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.tcrh.org/,NA,Non-Profit,141,NA,Y,hospital
14623707,Bon Secours Maryview Medical Center,3636 High Street,Portsmouth,VA,23707,(757) 398-2200,General Acute Care,open,346,Portsmouth,USA,36.836636361,-76.3474318739999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.bonsecourshamptonroads.com/find-a-facility-maryview-medical-center.html,NA,Non-Profit,346,NA,Y,hospital
11824592,Sentara Halifax Regional Hospital,2204 Wilborn Avenue,South Boston,VA,24592,(434) 517-3100,General Acute Care,open,192,Halifax,USA,36.712115123,-78.9145514269999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.hrhs.org/,halifax regional health system,Non-Profit,192,NA,N,hospital
4322191,Sentara Northern Virginia Medical Center,2300 Opitz Boulevard,Woodbridge,VA,22191,(703) 670-1310,General Acute Care,open,183,Prince William,USA,38.6370725360001,-77.286349424,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.sentara.com/northern-virginia,NA,Non-Profit,183,NA,Y,hospital
16222134,Naval Health Clinic (John Henry Balch),3259 Catlin Avenue,Quantico,VA,22134,NOT AVAILABLE,General Acute Care,open,NA,Prince William,USA,38.512653463,-77.3084054019999,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.tricare.mil/mtf/facility.aspx?fid=304,NA,Government - Federal,NA,NA,N,hospital
12723507,Children's Hospital Of The Kings Daughters,601 Childrens Lane,Norfolk,VA,23507,(757) 668-7000,Children,open,206,Norfolk,USA,36.8625207430001,-76.301676227,622110,"Children's Hospitals, General",http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,www.chkd.org,NA,Non-Profit,206,LEVEL I,Y,hospital
13223507,Sentara Norfolk General Hospital,600 Gresham Drive,Norfolk,VA,23507,(757) 388-3000,General Acute Care,open,543,Norfolk,USA,36.862179869,-76.302844164,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.sentara.com/HospitalsFacilities/Hospitals/NorfolkGeneral/Pages/norfolkgeneral.aspx,NA,Non-Profit,543,LEVEL I,Y,hospital
9299352,Lourdes Counseling Center,1175 Carondelet Drive,Richland,WA,99352,(509) 943-9104,Psychiatric,open,32,Benton,USA,46.2831274120001,-119.281307491,622210,Psychiatric And Substance Abuse Hospitals,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,2018-08-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.lourdeshealth.net,NA,Non-Profit,32,NA,Y,hospital
10823223,Bon Secours Richmond Community Hospital,1500 North 28th Street,Richmond,VA,23223,(804) 225-1700,General Acute Care,open,104,Richmond City,USA,37.5401660420001,-77.406939844,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://richmond.bonsecours.com/find-a-facility-richmond-community-hospital.html,NA,Non-Profit,104,NA,N,hospital
11023225,Cjw Medical Center Chippenham Campus,7101 Jahnke Road,Richmond,VA,23225,(804) 320-3910,General Acute Care,open,466,Richmond City,USA,37.513898183,-77.526393887,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2013-11-12T00:00:00.000Z,http://chippenhammed.com/,NA,Proprietary,466,LEVEL II,Y,hospital
11423298,Vcu Health System,1200 E Broad S,Richmond,VA,23219,(804) 828-3815,General Acute Care,open,779,Richmond City,USA,37.5399240720001,-77.429524272,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.vcuhealth.org/,NA,Government - District/Authority,779,LEVEL I,Y,hospital
4724070,Catawba Hospital,5525 Catawba Hospital Drive,Catawba,VA,24070,(540) 375-4200,Psychiatric,open,110,Roanoke,USA,37.3914313380001,-80.109897453,622210,Psychiatric And Substance Abuse Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.catawba.dmhmrsas.virginia.gov/,NA,Government - State,110,NA,N,hospital
13423602,Bon Secours Mary Immaculate Hospital,2 Bernardine Drive,Newport News,VA,23602,(757) 886-6200,General Acute Care,open,110,Newport News,USA,37.1444726230001,-76.511671925,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.bonsecourshamptonroads.com/find-a-facility-mary-immaculate-hospital.html,NA,Non-Profit,110,NA,Y,hospital
14123601,Riverside Regional Medical Center,500 J. Clyde Morris Blvd,Newport News,VA,23601,(757) 594-2000,General Acute Care,open,577,Newport News,USA,37.064243456,-76.483034281,622110,General Medical And Surgical Hospitals,http://www.vhi.org,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,www.riverside-online.com/rrmc,NA,Non-Profit,577,LEVEL II,Y,hospital
