id,name,telephone,address,city,state,zip,county,emergtitle,emergtel,emergext,naics_code,naics_desc,long,lat,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,overall_type
10421679,Southridge Immediate Care Clinic,815-394-1391,"4423 Manchester Drive,  ",Rockford,IL,61109,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0306337,42.2363306,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1517,urgent care
10468020,Broadwater Walk In Clinic,406-237-8550,"2019 Broadwater Avenue,  ",Billings,MT,59102,Yellowstone,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-108.566688,45.7772862,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10468070,Gillette Urgent Care,307-686-5750,"2007 South Douglas Highway, Suite E2",Gillette,WY,82718,Campbell,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.4935973,44.2757562,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11531419,Allina Medical Clinic - West Saint Paul,651-241-1800,"150 East Emerson Avenue,  ",West Saint Paul,MN,55118,Dakota,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.0784192,44.9043372,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10470383,Family Doctors Urgent Care,406-556-9740,"120 North 19th Avenue, Suite A",Bozeman,MT,59718,Gallatin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.062031,45.6798945,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10193670,Genesis Convenient Care,309-764-1880,"2350 41st Street,  ",Moline,IL,61265,Rock Island,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.4793524,41.4894278,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1483,urgent care
10198542,Primary Health Care,641-753-4021,"412 East Church Street,  ",Marshalltown,IA,50158,Marshall,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.9066039,42.0482157,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197585,Intermountain Health Care - North Ogden Instacare,801-387-8300,"2400 North Washington Boulevard,  ",North Ogden,UT,84414,Weber,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9678799,41.3009716,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10421631,Merle Hay Family Medicine,515-278-0949,"4631 Merle Hay Road,  ",Des Moines,IA,50322,Polk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.6970419,41.6452767,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1364,urgent care
11513076,Franciscan Skemp Emergency Medical Center,608-785-0940,"700 West Avenue South,  ",La Crosse,WI,54601,La Crosse,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.2403506,43.8039999,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198211,Brainerd Medical Center - Urgent Care,218-855-5478,"2024 South 6th Street,  ",Brainerd,MN,56401,Crow Wing,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.2011553,46.3331,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10196167,Midwest Minor Medical,402-827-6511,"8610 West Dodge Road,  ",Omaha,NE,68114,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.0469101,41.2637554,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2509,urgent care
10844708,Family Practice Medical Center,320-231-8888,"502 Second Street Southwest,  ",Willmar,MN,56201,Kandiyohi,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.0455685,45.1191737,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193896,Great Falls Clinic Immediate Care,406-771-0000,"1400 29th Street South,  ",Great Falls,MT,59405,Cascade,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.2583478,47.4905198,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2337,urgent care
11521757,Avera Worthington Specialty Clinics - Urgent Care,507-372-2921,"508 10th Street,  ",Worthington,MN,56187,Nobles,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.5984802,43.6216219,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11513112,Saint Clare Urgent Care,608-254-5959,"530 Wisconsin Dells Parkway,  ",Wisconsin Dells,WI,53965,Sauk,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.7851528,43.586457,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531353,Familymed Plus,402-991-3600,"3568 Dodge Street,  ",Omaha,NE,68131,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.9661907,41.2599913,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
11531096,Express Care - South Campus,320-240-2170,"1301 33rd Street South, Saint Cloud Medical Group Building",Saint Cloud,MN,56301,Stearns,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.1667108,45.5153833,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518818,Kossuth Regional Health Care Center - Bancroft Clinic,515-885-2336,"122 West Ramsey Street,  ",Bancroft,IA,50517,Kossuth,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.2190327,43.2926813,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11517881,Rawlings Urgent Care,307-324-6002,"606 23rd Street,  ",Rawlins,WY,82301,Carbon,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-107.2634003,41.7863012,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518916,South Sheridan Medical Center - Urgent Care Clinic,307-673-5586,"1842 Sugarland Drive, Suite 103",Sheridan,WY,82801,Sheridan,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.9401042,44.7777281,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11517880,Coal Country Clinic,307-682-3004,"1206 West 4th Street, Suite 2",Gillette,WY,82716,Campbell,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.5205974,44.2913311,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518971,Jackson Whole Family Health Instacare,307-733-7003,"1110 Maple Way,  ",Jackson,WY,83001,Teton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.787194,43.4700915,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531101,Express Care - North Campus,320-529-4741,"251 County Road 120,  ",Saint Cloud,MN,56303,Stearns,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.2021652,45.5876423,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521751,Affiliated Community Medical Center - Market Street,507-532-1101,"1420 East College Drive, Market Street Mall",Marshall,MN,56258,Lyon,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.7617313,44.4475606,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521717,Community Care Urgent Care And Family Practice - Rigby,208-745-8747,"167 East 1st South,  ",Rigby,ID,83442,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9131414,43.6703757,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531215,Bellevue Urgent Care,402-291-8701,"1307 Harlan Drive,  ",Bellevue,NE,68005,Sarpy,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.9107247,41.1407156,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193862,Fairview Urgent Care - Highland Park,651-696-5070,"2155 Ford Parkway,  ",Saint Paul,MN,55116,Ramsey,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.1908035,44.9182594,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2170,urgent care
11531276,Family Physicians Urgent Care,308-632-2215,"3011 Avenue B,  ",Scottsbluff,NE,69361,Scotts Bluff,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-103.6653941,41.8772139,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531277,Quick Care,308-630-0800,"3210 Avenue B,  ",Scottsbluff,NE,69361,Scotts Bluff,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-103.6663498,41.8785306,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531214,Twin Rivers Urgent Care,308-534-2900,"220 West Leota Street,  ",North Platte,NE,69101,Lincoln,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-100.7656302,41.1202838,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844644,David Marcowitz Family Practice And Urgent Care,309-757-9191,"4370 7th Street,  ",Moline,IL,61265,Rock Island,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.5261516,41.4671889,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531275,Avera Holt County Medical Clinic,402-336-4113,"555 East John Street,  ",Oneill,NE,68763,Holt,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.6458618,42.4622569,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11527310,Aspirus Stevens Point Clinic - Walk In,715-342-6050,"5409 Vern Holmes Drive,  ",Stevens Point,WI,54481,Portage,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.5126362,44.4992683,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521716,Community Care Urgent Care And Family Practice - Rexburg,208-359-1770,"72 East Main Street,  ",Rexburg,ID,83440,Madison,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.7813496,43.8257823,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521758,Aspen Medical Group - Inver Grove Heights,651-450-8000,"5565 Blaine Avenue,  ",Inver Grove Heights,MN,55076,Dakota,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.0544968,44.8679952,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521761,Owatonna Clinic - Urgent Care,507-444-5056,"2200 26th Street Northwest,  ",Owatonna,MN,55060,Steele,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.2496944,44.111956,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
11521749,Affiliated Community Medical Center - Litchfield,320-693-3233,"520 South Sibley Avenue,  ",Litchfield,MN,55355,Meeker,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.528436,45.1204517,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521774,Williams Integracare Clinic - Urgent Care,320-251-2600,"100 2nd Street,  ",Sartell,MN,56377,Stearns,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.2054752,45.6149962,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531196,Avera Brookings Medical Clinic Urgent Care,605-697-9500,"400 22nd Avenue,  ",Brookings,SD,57006,Brookings,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7668451,44.309055,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531198,Marshall County Medical Clinic,605-448-5953,"415 9th Street,  ",Britton,SD,57430,Marshall,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.7452142,45.7889267,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531199,Queen City Regional Medical Clinic - Spearfish,605-642-8414,"1420 North 10th Street,  ",Spearfish,SD,57783,Lawrence,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-103.8545776,44.4987723,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192280,Sanford Clinic Occupational Medicine And Walk In Clinic,605-328-9300,"900 East 54th Street North, Suite 200",Sioux Falls,SD,57104,Minnehaha,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7144068,43.5955276,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1379,urgent care
10422138,Rapid Care Medical Center,605-341-6600,"408 Knollwood Drive,  ",Rapid City,SD,57701,Pennington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-103.2205892,44.1032505,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3310,urgent care
10468036,Mcgreevy Clinic Avera Southeast - Urgent Care,605-371-0895,"3400 South Southeastern Avenue,  ",Sioux Falls,SD,57103,Minnehaha,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6876958,43.5121473,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518914,Alegent Health Clinic - West Broadway,712-328-9100,"2201 West Broadway,  ",Council Bluffs,IA,51501,Pottawattamie,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.8775914,41.2609106,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531337,Park Plaza Clinic,402-346-1111,"105 North 31st Avenue, Suite 102",Omaha,NE,68131,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.9587541,41.2600478,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194389,Marshfield Clinic - Weston Center,715-393-1482,"3501 Cranberry Boulevard,  ",Weston,WI,54476,Marathon,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.5796479,44.8909923,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3990,urgent care
11521762,Quello Clinic Limited - Burnsville,952-985-8255,"14000 Nicollet Avenue South, Burnsville Medical Building Limited Liability Company",Burnsville,MN,55337,Dakota,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.2788948,44.7490125,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531133,Buffalo Clinic Professional Association,763-684-3678,"1700 State Highway 25 North,  ",Buffalo,MN,55313,Wright,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.8712499,45.1953397,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518972,Saint Johns Family Health And Urgent Care,307-739-8999,"1415 South United States Highway 89,  ",Jackson,WY,83001,Teton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.7938112,43.4586212,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531195,Merit Care Clinic - Edgeley,701-493-2245,"506 2nd Street,  ",Edgeley,ND,58433,Lamoure,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.7109598,46.3602175,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518970,Emerg-A-Care,307-733-8002,"982 West Broadway Avenue,  ",Jackson,WY,83001,Teton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.7854079,43.4724468,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844540,Sanford Clinic Acute Care - 69th And Minnesota,605-328-2276,"6110 South Minnesota Avenue,  ",Sioux Falls,SD,57108,Lincoln,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7262305,43.4888865,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10425710,North Pointe Immediate Care,815-525-4100,"5605 East Rockton Road,  ",Roscoe,IL,61073,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0051818,42.4564341,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10425720,Physicians Immediate Care - Riverside,815-633-4300,"1000 East Riverside Boulevard,  ",Loves Park,IL,61111,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0438707,42.3168757,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10422351,Marshfield Clinic - Minocqua Center,715-358-1104,"9601 Townline Road,  ",Minocqua,WI,54548,Oneida,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.7081957,45.8900847,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_4006,urgent care
10422358,Instacare Of Casper,307-237-2273,"900 Cy Avenue,  ",Casper,WY,82601,Natrona,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.3366983,42.8355562,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_4037,urgent care
10198222,Urgent Care Center,952-924-5030,"6401 France Avenue South,  ",Edina,MN,55435,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.3280945,44.8860653,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10198224,Healtheast Urgent Care - Cottage Grove Clinic,651-326-5800,"7460 80th Street South,  ",Cottage Grove,MN,55016,Washington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.9551166,44.8339296,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198536,United Community Health Center,712-213-0109,"630 Ontario Street,  ",Storm Lake,IA,50588,Buena Vista,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.2051556,42.64516,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198541,Mercy Urgent Care,712-274-4250,"3500 Singing Hills Boulevard, Suite 100",Sioux City,IA,51106,Woodbury,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.3632642,42.4360465,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198530,Unity Public Health,563-263-0122,"1518 Mulberry Avenue,  ",Muscatine,IA,52761,Muscatine,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.052499,41.433596,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198217,Park Nicollet Clinic - Chanhassen,952-993-4300,"300 Lake Drive East,  ",Chanhassen,MN,55317,Carver,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.5289164,44.8583186,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197973,Chaska Urgent Care,952-361-3999,"3000 North Chestnut Street,  ",Chaska,MN,55318,Carver,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.6028802,44.8294585,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10192113,Oregon Trail Rural Health Clinic,307-436-8838,"525 East Birch Street,  ",Glenrock,WY,82637,Converse,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.8579736,42.8610381,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_4034,urgent care
10197842,Regional Medical Center,701-667-1000,"2008 Twin City Drive,  ",Mandan,ND,58554,Morton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-100.8653084,46.8288838,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10421207,Physicians Immediate Care - Rockford-South Alpine Clinic,815-874-8000,"3475 South Alpine Road,  ",Rockford,IL,61109,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0291315,42.2252564,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1504,urgent care
10421928,Meritcare - Enderlin,701-437-3320,"201 4th Avenue,  ",Enderlin,ND,58027,Ransom,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.6011996,46.6236432,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2482,urgent care
11513036,Methodist Physicians Clinic - South,402-354-1001,"3353 L Street,  ",Omaha,NE,68107,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.963203,41.2119695,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
11513038,Methodist Physicians Clinic - Millard,402-354-1001,"5908 South 142nd Street,  ",Omaha,NE,68137,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.1368162,41.1990535,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
10198219,Urgent Care For Kids,952-939-4112,"6060 Clearwater Drive, Suite 240",Minnetonka,MN,55343,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.4412711,44.8920267,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198218,Crystal Gallery Urgent Care,763-287-6599,"5502 West Broadway Avenue, Suite 200a",Crystal,MN,55428,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.3640947,45.0536511,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11241401,Now Medical Centers - White Bear Township Express Care,952-593-9818,"1059 Meadowlands Drive,  ",Saint Paul,MN,55127,Ramsey,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.0579955,45.08117,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
11241403,Now Medical Centers - Blaine Express Care,952-593-9818,"4205 Pheasant Ridge Drive Northeast,  ",Blaine,MN,55449,Anoka,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.1621377,45.1633126,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
10422340,Dean East Clinic And Urgent Care,608-260-6000,"1821 South Stoughton Road,  ",Madison,WI,53716,Dane,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.3088121,43.0720629,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3951,urgent care
10195689,Rockford Health Physicians Convenient Care,815-971-3100,"2300 North Rockton Avenue,  ",Rockford,IL,61103,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.0976845,42.2964244,NAVTEQ,2008Q1,ONENTITY,NO,TGS,UC_1477,urgent care
10194383,Gundersen Lutheran Urgent Care - Onalaska,608-775-8650,"3111 Gundersen Drive,  ",Onalaska,WI,54650,La Crosse,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.1838214,43.8738496,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3977,urgent care
11513033,The Doctors Office - After Hours,952-401-8383,"17705 Hutchins Drive,  ",Minnetonka,MN,55345,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.5050196,44.9107192,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421927,Family Health Care Center,701-271-3344,"306 4th Street North,  ",Fargo,ND,58102,Cass,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.784995,46.8792621,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2481,urgent care
11513042,Md Care,952-974-3200,"4729 County Road 101,  ",Minnetonka,MN,55345,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.5011575,44.9178269,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421930,Meritcare Mayville Clinic,701-786-4500,"730 Main Street East,  ",Mayville,ND,58257,Traill,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.3154087,47.5021568,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2487,urgent care
10197832,Meritcare Walk-In Clinic,701-280-4140,"1720 South University Drive,  ",Fargo,ND,58103,Cass,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7975953,46.8522735,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197549,Intermountain Health Care - Logan Kidscare,435-792-1933,"1350 North 500 East,  ",Logan,UT,84341,Cache,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8208124,41.7566158,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10193943,Urgent Medicine Associates Limited Liability Company,701-232-9000,"3290 20th Street South,  ",Fargo,ND,58104,Cass,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8123635,46.8311203,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2484,urgent care
11513041,North Memorial Urgent Care,763-981-3600,"9855 Hospital Drive,  ",Maple Grove,MN,55369,Hennepin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.4806955,45.1315695,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993643,Rockford Health Physicians Convenient Care,815-971-8000,"3401 North Perryville Road,  ",Rockford,IL,61114,Winnebago,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-88.9786707,42.3100278,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10195725,Convenient Care Clinic,309-779-4299,"600 John Deere Road, Suite 200",Moline,IL,61265,Rock Island,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.5308935,41.4682642,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1540,urgent care
11518915,Family Health Care Of Siouxland Urgent Care - Morning Side Clinic,712-274-2400,"4545 Sergeant Road,  ",Sioux City,IA,51106,Woodbury,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.3471562,42.4480677,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531216,Family Health Care Of Siouxland Urgent Care - South Sioux Clinic,402-412-4220,"3410 Futures Drive,  ",South Sioux City,NE,68776,Dakota,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.4306807,42.4587787,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421858,Fergus Falls Medical Group - Battle Lake Clinic,218-864-5283,"410 Lake Ave South,  ",Battle Lake,MN,56515,Otter Tail,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.7143847,46.2777184,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2219,urgent care
